created_at,entry_id,temperatura_ambiente,humedad_ambiente,temperatura_suelo,humedad_suelo,latitude,longitude,elevation,status
2024-10-24T23:51:20+00:00,290,23.8,60,20.06,29,,,,
2024-10-24T23:51:36+00:00,291,23.8,60,20,29,,,,
2024-10-24T23:51:52+00:00,292,23.4,60,20,29,,,,
2024-10-24T23:52:08+00:00,293,23.4,61,19.94,28,,,,
2024-10-24T23:52:25+00:00,294,23.4,61,19.94,29,,,,
2024-10-24T23:52:41+00:00,295,23,61,19.94,29,,,,
2024-10-25T23:10:37+00:00,296,23.5,60,20.31,60,,,,
2024-10-25T23:10:53+00:00,297,23.7,60,20.56,55,,,,
2024-10-25T23:11:09+00:00,298,23.4,60,20.62,54,,,,
2024-10-25T23:11:25+00:00,299,23.4,59,20.62,58,,,,
2024-10-25T23:11:41+00:00,300,23.4,59,20.62,59,,,,
2024-10-25T23:11:57+00:00,301,23.4,59,20.56,58,,,,
2024-10-25T23:12:13+00:00,302,23.4,60,20.62,58,,,,
2024-10-25T23:12:30+00:00,303,23.4,60,20.56,58,,,,
2024-10-25T23:12:46+00:00,304,23.4,60,20.62,58,,,,
2024-10-25T23:13:02+00:00,305,23.4,60,20.62,59,,,,
2024-10-25T23:13:18+00:00,306,23.4,60,20.56,60,,,,
2024-10-25T23:13:34+00:00,307,23.4,61,20.62,60,,,,
2024-10-25T23:13:50+00:00,308,23.4,62,20.56,60,,,,
2024-10-25T23:14:06+00:00,309,23.4,62,20.56,61,,,,
2024-10-25T23:14:22+00:00,310,23.4,61,20.56,61,,,,
2024-10-25T23:14:38+00:00,311,23.4,61,20.56,62,,,,
2024-10-25T23:14:54+00:00,312,23.4,60,20.56,62,,,,
2024-10-25T23:15:10+00:00,313,23.4,60,20.62,63,,,,
2024-10-25T23:15:26+00:00,314,23.4,61,20.56,63,,,,
2024-10-25T23:15:43+00:00,315,23.4,60,20.56,63,,,,
2024-10-25T23:15:59+00:00,316,23.4,60,20.56,64,,,,
2024-10-25T23:16:15+00:00,317,23.4,60,20.56,64,,,,
2024-10-25T23:16:31+00:00,318,23,60,20.56,64,,,,
2024-10-25T23:16:47+00:00,319,23,60,20.56,65,,,,
2024-10-25T23:17:03+00:00,320,23,61,20.56,65,,,,
2024-10-25T23:17:19+00:00,321,23,61,20.56,66,,,,
2024-10-25T23:17:35+00:00,322,23,61,20.56,49,,,,
2024-10-25T23:17:51+00:00,323,23.4,62,20.56,48,,,,
2024-10-25T23:18:08+00:00,324,23.4,62,20.56,48,,,,
2024-10-25T23:18:24+00:00,325,23.4,61,20.56,47,,,,
2024-10-25T23:18:40+00:00,326,23.1,61,20.56,46,,,,
2024-10-25T23:18:56+00:00,327,23,61,20.56,47,,,,
2024-10-25T23:19:12+00:00,328,23,61,20.5,47,,,,
2024-10-25T23:19:28+00:00,329,23,61,20.5,47,,,,
2024-10-25T23:19:44+00:00,330,23,61,20.56,47,,,,
2024-10-25T23:20:00+00:00,331,23,61,20.5,48,,,,
2024-10-25T23:20:16+00:00,332,23,61,20.5,48,,,,
2024-10-25T23:20:32+00:00,333,23,61,20.56,48,,,,
2024-10-25T23:20:48+00:00,334,23,61,20.56,48,,,,
2024-10-25T23:21:04+00:00,335,23,61,20.5,48,,,,
2024-10-25T23:21:20+00:00,336,23,61,20.56,48,,,,
2024-10-25T23:21:36+00:00,337,23,61,20.56,48,,,,
2024-10-25T23:21:52+00:00,338,23,61,20.56,48,,,,
2024-10-25T23:22:08+00:00,339,23,61,20.5,50,,,,
2024-10-25T23:22:24+00:00,340,23,61,20.5,50,,,,
2024-10-25T23:22:40+00:00,341,23,61,20.44,50,,,,
2024-10-25T23:22:56+00:00,342,23,61,20.5,50,,,,
2024-10-25T23:23:13+00:00,343,23,61,20.44,50,,,,
2024-10-25T23:23:29+00:00,344,23,61,20.5,50,,,,
2024-10-25T23:23:45+00:00,345,23,61,20.5,50,,,,
2024-10-25T23:24:01+00:00,346,23,61,20.5,50,,,,
2024-10-25T23:24:17+00:00,347,23,61,20.5,50,,,,
2024-10-25T23:24:33+00:00,348,23,61,20.5,50,,,,
2024-10-25T23:24:49+00:00,349,23,61,20.56,50,,,,
2024-10-25T23:25:05+00:00,350,23,61,20.5,50,,,,
2024-10-25T23:25:21+00:00,351,23,61,20.5,50,,,,
2024-10-25T23:25:37+00:00,352,23,61,20.5,50,,,,
2024-10-25T23:25:53+00:00,353,23,61,20.5,50,,,,
2024-10-25T23:26:09+00:00,354,23,61,20.5,50,,,,
2024-10-25T23:26:25+00:00,355,23,61,20.5,50,,,,
2024-10-25T23:26:41+00:00,356,23,61,20.5,50,,,,
2024-10-27T05:42:57+00:00,357,22.6,61,18.06,81,,,,
2024-10-27T05:43:14+00:00,358,22.6,61,18.06,66,,,,
2024-10-27T05:43:30+00:00,359,22.6,61,17.94,65,,,,
2024-10-27T05:43:46+00:00,360,22.3,61,18,64,,,,
2024-10-27T05:44:02+00:00,361,22.2,61,18,63,,,,
2024-10-27T05:44:18+00:00,362,22.2,61,18,62,,,,
2024-10-27T05:44:34+00:00,363,22.2,61,17.94,61,,,,
2024-10-27T05:44:50+00:00,364,22.2,61,17.94,62,,,,
2024-10-27T05:45:07+00:00,365,22.2,61,17.87,61,,,,
2024-10-27T05:45:23+00:00,366,22.2,61,17.94,61,,,,
2024-10-27T05:45:39+00:00,367,22.2,62,17.94,61,,,,
2024-10-27T05:45:55+00:00,368,22.2,62,17.87,60,,,,
2024-10-27T05:46:11+00:00,369,22.2,62,17.87,60,,,,
2024-10-27T05:46:27+00:00,370,22.2,62,17.87,61,,,,
2024-10-27T05:46:43+00:00,371,22.2,62,17.87,60,,,,
2024-10-27T05:46:59+00:00,372,22.2,62,17.87,60,,,,
2024-10-27T05:47:16+00:00,373,22.2,62,17.81,60,,,,
2024-10-27T05:47:32+00:00,374,22.2,62,17.87,61,,,,
2024-10-27T05:47:48+00:00,375,22.2,62,17.81,61,,,,
2024-10-27T05:48:04+00:00,376,22.2,62,17.87,61,,,,
2024-10-27T05:48:20+00:00,377,22.2,62,17.81,61,,,,
2024-10-27T05:48:37+00:00,378,22.2,62,17.87,61,,,,
2024-10-27T05:48:53+00:00,379,22.2,62,17.75,61,,,,
2024-10-27T05:49:09+00:00,380,22.2,62,17.81,61,,,,
2024-10-27T05:49:25+00:00,381,22.2,62,17.81,60,,,,
2024-10-27T05:49:41+00:00,382,21.9,62,17.81,60,,,,
2024-10-27T05:49:58+00:00,383,21.8,62,17.75,60,,,,
2024-10-27T05:50:14+00:00,384,21.8,62,17.75,60,,,,
2024-10-27T05:50:30+00:00,385,21.8,62,17.81,60,,,,
2024-10-27T05:50:46+00:00,386,21.8,62,17.81,60,,,,
2024-10-27T05:51:02+00:00,387,21.8,62,17.81,60,,,,
2024-10-27T05:51:18+00:00,388,21.8,62,17.81,60,,,,
2024-10-27T05:51:34+00:00,389,21.8,62,17.81,60,,,,
2024-10-27T05:51:50+00:00,390,21.8,62,17.81,61,,,,
2024-10-27T05:52:07+00:00,391,21.8,62,17.81,61,,,,
2024-10-27T05:52:23+00:00,392,21.8,62,17.81,61,,,,
2024-10-27T05:52:39+00:00,393,21.8,62,17.81,61,,,,
2024-10-27T05:52:55+00:00,394,21.8,62,17.87,62,,,,
2024-10-27T05:53:11+00:00,395,21.8,62,17.81,62,,,,
2024-10-27T05:53:27+00:00,396,21.8,62,17.81,62,,,,
2024-10-27T05:53:44+00:00,397,21.8,62,17.81,62,,,,
2024-10-27T05:54:00+00:00,398,21.8,62,17.81,62,,,,
2024-10-27T05:54:16+00:00,399,21.8,62,17.81,62,,,,
2024-10-27T05:54:32+00:00,400,21.8,62,17.81,62,,,,
2024-10-27T05:54:48+00:00,401,21.8,62,17.81,62,,,,
2024-10-27T05:55:04+00:00,402,21.8,62,17.81,62,,,,
2024-10-27T05:55:20+00:00,403,21.8,62,17.81,62,,,,
2024-10-27T05:55:36+00:00,404,21.8,62,17.87,61,,,,
2024-10-27T05:55:53+00:00,405,21.8,62,17.94,61,,,,
2024-10-27T05:56:09+00:00,406,21.8,62,17.87,61,,,,
2024-10-27T05:56:25+00:00,407,21.8,63,17.87,61,,,,
2024-10-27T05:56:41+00:00,408,23,77,17.87,61,,,,
2024-10-27T05:56:57+00:00,409,24.1,72,17.87,61,,,,
2024-10-27T05:57:13+00:00,410,24.5,65,17.87,61,,,,
2024-10-28T00:10:28+00:00,411,23.4,63,20.88,10,,,,
2024-10-28T00:10:44+00:00,412,23.4,63,20.75,65,,,,
2024-10-28T00:11:01+00:00,413,23.4,63,20.56,65,,,,
2024-10-28T00:11:17+00:00,414,23.4,63,20.56,35,,,,
2024-10-28T00:11:33+00:00,415,23.4,63,22.37,32,,,,
2024-10-28T00:11:49+00:00,416,23.4,63,21.31,59,,,,
2024-10-28T00:12:05+00:00,417,23.4,63,21.19,57,,,,
2024-10-28T00:12:21+00:00,418,23.4,63,21.06,56,,,,
2024-10-28T00:12:37+00:00,419,23.4,63,21,56,,,,
2024-10-28T00:12:53+00:00,420,23.4,63,20.94,56,,,,
2024-10-28T00:13:10+00:00,421,23.8,63,20.88,57,,,,
2024-10-28T00:13:26+00:00,422,23.8,63,20.62,0,,,,
2024-10-28T00:13:42+00:00,423,23.8,62,22.44,0,,,,
2024-10-28T00:13:59+00:00,424,23.8,62,22.75,0,,,,
2024-10-28T00:14:16+00:00,425,23.8,63,22.75,0,,,,
2024-10-28T00:14:33+00:00,426,23.8,63,22.87,0,,,,
2024-10-28T00:14:49+00:00,427,23.8,62,22.69,0,,,,
2024-10-28T00:15:05+00:00,428,24.1,62,22.56,0,,,,
2024-10-28T00:15:22+00:00,429,24.1,63,22.44,45,,,,
2024-10-28T00:15:38+00:00,430,24.5,65,21.44,50,,,,
2024-10-28T00:15:55+00:00,431,24.8,64,21.12,50,,,,
2024-10-28T00:16:11+00:00,432,24.8,61,20.94,50,,,,
2024-10-28T00:16:27+00:00,433,24.8,60,20.88,50,,,,
2024-10-28T00:16:43+00:00,434,24.8,59,20.81,51,,,,
2024-10-28T00:16:59+00:00,435,24.8,59,20.75,51,,,,
2024-10-28T00:17:15+00:00,436,24.8,60,20.75,51,,,,
2024-10-28T00:17:31+00:00,437,24.8,59,20.75,51,,,,
2024-10-28T00:17:47+00:00,438,24.5,59,20.69,51,,,,
2024-10-28T00:18:03+00:00,439,24.5,59,20.69,52,,,,
2024-10-28T00:18:19+00:00,440,24.5,59,20.62,53,,,,
2024-10-28T00:18:36+00:00,441,24.5,59,20.69,53,,,,
2024-10-28T00:18:52+00:00,442,24.1,60,20.62,53,,,,
2024-10-28T00:19:08+00:00,443,24.1,60,20.56,53,,,,
2024-10-28T00:19:25+00:00,444,24.1,60,20.62,53,,,,
2024-10-28T00:19:41+00:00,445,24.1,60,20.56,54,,,,
2024-10-28T00:19:57+00:00,446,24.1,60,20.56,54,,,,
2024-10-28T00:20:13+00:00,447,24.1,61,20.56,55,,,,
2024-10-28T00:20:30+00:00,448,23.8,61,20.56,54,,,,
2024-10-28T00:20:46+00:00,449,23.8,61,20.56,55,,,,
2024-10-28T00:21:02+00:00,450,23.8,61,20.56,54,,,,
2024-10-28T00:21:18+00:00,451,23.8,61,20.5,55,,,,
2024-10-28T00:21:37+00:00,452,23.8,62,20.5,55,,,,
2024-10-28T00:21:53+00:00,453,23.8,62,20.5,55,,,,
2024-10-28T00:22:09+00:00,454,23.8,62,20.56,55,,,,
2024-10-28T00:22:25+00:00,455,23.8,62,20.5,55,,,,
2024-10-28T00:22:41+00:00,456,23.8,62,20.5,56,,,,
2024-10-28T00:22:58+00:00,457,23.8,62,20.5,55,,,,
2024-10-28T00:23:14+00:00,458,23.8,63,20.5,56,,,,
2024-10-28T00:23:30+00:00,459,23.8,63,20.44,56,,,,
2024-10-28T00:23:46+00:00,460,23.8,63,20.5,56,,,,
2024-10-28T00:24:02+00:00,461,23.4,63,20.44,57,,,,
2024-10-28T00:24:18+00:00,462,23.4,63,20.5,58,,,,
2024-10-28T00:24:35+00:00,463,23.4,63,20.5,58,,,,
2024-10-28T00:24:51+00:00,464,23.4,63,20.5,59,,,,
2024-10-28T00:25:07+00:00,465,23.4,63,20.44,58,,,,
2024-10-28T00:25:23+00:00,466,23.4,63,20.44,58,,,,
2024-10-28T00:25:39+00:00,467,23.4,63,20.56,58,,,,
2024-10-28T00:25:55+00:00,468,23.4,63,20.44,58,,,,
2024-10-28T00:26:12+00:00,469,23.4,62,20.44,58,,,,
2024-10-28T00:26:28+00:00,470,23.4,62,20.44,58,,,,
2024-10-28T00:26:44+00:00,471,23.4,62,20.44,58,,,,
2024-10-28T00:27:01+00:00,472,23.4,62,20.44,58,,,,
2024-10-28T00:27:17+00:00,473,23.4,62,20.44,58,,,,
2024-10-28T00:27:33+00:00,474,23.4,63,20.44,58,,,,
2024-10-28T00:27:49+00:00,475,23.4,63,20.44,57,,,,
2024-10-28T00:28:05+00:00,476,23.4,63,20.5,57,,,,
2024-10-28T00:28:21+00:00,477,23.4,63,20.44,57,,,,
2024-10-28T00:28:38+00:00,478,23.4,63,20.44,57,,,,
2024-10-28T00:28:54+00:00,479,23.4,63,20.44,57,,,,
2024-10-28T00:29:10+00:00,480,23.4,63,20.44,57,,,,
2024-10-28T00:29:26+00:00,481,23.4,63,20.44,57,,,,
2024-10-28T00:29:42+00:00,482,23.4,63,20.44,57,,,,
2024-10-28T00:29:58+00:00,483,23.4,63,20.44,58,,,,
2024-10-28T00:30:14+00:00,484,23.4,63,20.44,57,,,,
2024-10-28T00:30:30+00:00,485,23.4,63,20.44,57,,,,
2024-10-28T00:30:47+00:00,486,23.4,63,20.44,57,,,,
2024-10-28T00:31:03+00:00,487,23.4,62,20.44,57,,,,
2024-10-28T00:31:19+00:00,488,23.4,62,20.44,56,,,,
2024-10-28T00:31:35+00:00,489,23.4,63,20.44,56,,,,
2024-10-28T00:31:51+00:00,490,23.4,63,20.5,56,,,,
2024-10-28T00:32:07+00:00,491,23.4,63,20.5,56,,,,
2024-10-28T00:32:23+00:00,492,23.4,63,20.44,56,,,,
2024-10-28T00:32:40+00:00,493,23.4,63,20.5,56,,,,
2024-10-28T00:32:56+00:00,494,23.4,63,20.44,56,,,,
2024-10-28T00:33:12+00:00,495,23.4,63,20.5,56,,,,
2024-10-28T00:33:28+00:00,496,23.4,63,20.44,56,,,,
2024-10-28T00:33:44+00:00,497,23.4,62,20.5,56,,,,
2024-10-28T00:34:01+00:00,498,23.4,62,20.44,56,,,,
2024-10-28T00:34:17+00:00,499,23.4,62,20.44,56,,,,
2024-10-28T00:34:33+00:00,500,23.4,62,20.44,56,,,,
2024-10-28T00:34:49+00:00,501,23.4,62,20.5,56,,,,
2024-10-28T00:35:05+00:00,502,23.4,62,20.44,56,,,,
2024-10-28T00:35:21+00:00,503,23.4,62,20.44,56,,,,
2024-10-28T00:35:38+00:00,504,23.4,62,20.44,56,,,,
2024-10-28T00:35:54+00:00,505,23.4,62,20.44,56,,,,
2024-10-28T00:36:10+00:00,506,23.4,62,20.5,56,,,,
2024-10-28T00:36:27+00:00,507,23.4,62,20.5,56,,,,
2024-10-28T00:36:43+00:00,508,23.4,62,20.5,56,,,,
2024-10-28T00:36:59+00:00,509,23.4,62,20.56,56,,,,
2024-10-28T00:37:15+00:00,510,23.4,62,20.44,56,,,,
2024-10-28T00:37:31+00:00,511,23.4,62,20.5,56,,,,
2024-10-28T00:37:47+00:00,512,23.4,62,20.44,56,,,,
2024-10-28T00:38:04+00:00,513,23.2,62,20.44,56,,,,
2024-10-28T00:38:20+00:00,514,23.4,62,20.44,56,,,,
2024-10-28T00:38:36+00:00,515,23.2,62,20.44,56,,,,
2024-10-28T00:38:53+00:00,516,23.1,62,20.44,56,,,,
2024-10-28T00:39:09+00:00,517,23.1,62,20.5,56,,,,
2024-10-28T00:39:25+00:00,518,23.1,62,20.44,56,,,,
2024-10-28T00:39:41+00:00,519,23,62,20.5,58,,,,
2024-10-28T00:39:57+00:00,520,23,62,20.5,57,,,,
2024-10-28T00:40:14+00:00,521,23,62,20.44,57,,,,
2024-10-28T00:40:30+00:00,522,23,62,20.44,57,,,,
2024-10-28T00:40:46+00:00,523,23,62,20.44,57,,,,
2024-10-28T00:41:02+00:00,524,23,62,20.44,57,,,,
2024-10-28T00:41:18+00:00,525,23,62,20.44,56,,,,
2024-10-28T00:41:34+00:00,526,23,62,20.44,57,,,,
2024-11-07T00:25:02+00:00,527,23.8,67,18.87,0,,,,
2024-11-07T00:25:19+00:00,528,23.8,67,18.87,0,,,,
2024-11-07T00:25:35+00:00,529,23.8,67,18.94,0,,,,
2024-11-07T00:25:53+00:00,530,23.8,67,19,0,,,,
2024-11-07T00:26:10+00:00,531,23.8,67,19,0,,,,
2024-11-07T00:26:26+00:00,532,23.8,67,19,0,,,,
2024-11-07T00:26:43+00:00,533,23.8,67,18.94,0,,,,
2024-11-07T00:27:00+00:00,534,23.8,67,19,0,,,,
2024-11-07T00:27:17+00:00,535,23.8,67,19.06,0,,,,
2024-11-07T00:27:33+00:00,536,23.8,67,19.06,0,,,,
2024-11-07T00:27:50+00:00,537,23.8,67,19.06,0,,,,
2024-11-07T00:28:06+00:00,538,23.8,67,19.06,0,,,,
2024-11-07T00:28:22+00:00,539,23.8,67,19.12,0,,,,
2024-11-07T00:28:39+00:00,540,23.8,67,19.12,0,,,,
2024-11-07T00:28:55+00:00,541,24.1,67,19.19,0,,,,
2024-11-07T00:29:12+00:00,542,24.1,67,19.12,0,,,,
2024-11-07T00:29:29+00:00,543,24.1,66,19.25,12,,,,
2024-11-07T00:29:45+00:00,544,24.1,67,19.69,12,,,,
2024-11-07T00:30:02+00:00,545,24.1,67,19.75,12,,,,
2024-11-07T00:30:19+00:00,546,24.1,68,19.87,11,,,,
2024-11-07T00:30:36+00:00,547,24.1,68,20,10,,,,
2024-11-07T00:30:52+00:00,548,24.1,67,20,10,,,,
2024-11-07T00:31:08+00:00,549,24.1,67,20,10,,,,
2024-11-07T00:31:25+00:00,550,24.1,67,20.06,9,,,,
2024-11-07T00:31:43+00:00,551,24.1,67,20.12,10,,,,
2024-11-07T00:31:59+00:00,552,24.1,66,20.19,12,,,,
2024-11-07T00:32:16+00:00,553,24.1,66,20.12,13,,,,
2024-11-07T00:32:35+00:00,554,24.1,66,20.12,13,,,,
2024-11-07T00:32:51+00:00,555,24.1,66,20.12,13,,,,
2024-11-07T00:33:07+00:00,556,24.1,65,20.12,13,,,,
2024-11-07T00:33:24+00:00,557,24.1,65,20.12,13,,,,
2024-11-07T00:33:41+00:00,558,24.1,65,20.19,13,,,,
2024-11-07T00:33:58+00:00,559,24.1,65,20.12,13,,,,
2024-11-07T00:34:14+00:00,560,24.1,65,20.12,13,,,,
2024-11-07T00:34:31+00:00,561,24.1,64,20.12,13,,,,
2024-11-07T00:34:47+00:00,562,24.1,64,20.12,13,,,,
2024-11-07T00:35:05+00:00,563,24.1,64,20.12,13,,,,
2024-11-07T00:35:21+00:00,564,24.1,64,20.12,14,,,,
2024-11-07T00:35:38+00:00,565,24.1,65,20.06,12,,,,
2024-11-07T00:35:54+00:00,566,24.1,65,20.06,12,,,,
2024-11-07T00:36:11+00:00,567,24.1,65,20.06,12,,,,
2024-11-07T00:36:28+00:00,568,24.1,65,20,12,,,,
2024-11-07T00:36:45+00:00,569,24.1,66,20,13,,,,
2024-11-07T00:37:01+00:00,570,24.1,67,19.94,12,,,,
2024-11-07T00:37:19+00:00,571,24.1,67,19.94,12,,,,
2024-11-07T00:37:37+00:00,572,24.1,66,20,13,,,,
2024-11-07T00:37:54+00:00,573,24.1,66,19.94,13,,,,
2024-11-07T00:38:15+00:00,574,24.1,67,19.94,14,,,,
2024-11-07T00:38:31+00:00,575,24.1,67,20,14,,,,
2024-11-07T00:38:48+00:00,576,24.1,67,19.94,14,,,,
2024-11-07T00:39:05+00:00,577,24.1,68,19.94,14,,,,
2024-11-07T00:39:22+00:00,578,24.1,68,19.94,14,,,,
2024-11-07T00:39:38+00:00,579,24.1,67,19.87,14,,,,
2024-11-07T00:39:54+00:00,580,24.1,66,19.94,14,,,,
2024-11-07T00:40:11+00:00,581,24.1,66,19.94,14,,,,
2024-11-07T00:40:28+00:00,582,24.1,66,19.62,14,,,,
2024-11-07T00:40:44+00:00,583,24.1,65,19.56,13,,,,
2024-11-07T00:41:01+00:00,584,24.1,66,19.44,12,,,,
2024-11-07T00:41:18+00:00,585,24.1,66,19.44,12,,,,
2024-11-07T00:41:38+00:00,586,24.1,66,19.37,11,,,,
2024-11-07T00:41:54+00:00,587,24.1,67,19.37,11,,,,
2024-11-07T00:42:11+00:00,588,24.1,68,19.37,11,,,,
2024-11-07T00:42:28+00:00,589,24.1,68,19.31,10,,,,
2024-11-07T00:42:45+00:00,590,24.1,68,19.37,10,,,,
2024-11-07T00:43:01+00:00,591,24.1,68,19.31,10,,,,
2024-11-07T00:43:18+00:00,592,24.1,68,19.31,9,,,,
2024-11-07T00:43:35+00:00,593,24.1,68,19.31,9,,,,
2024-11-07T00:43:52+00:00,594,24.1,67,19.31,9,,,,
2024-11-07T00:44:09+00:00,595,24.1,67,19.25,9,,,,
2024-11-07T00:44:25+00:00,596,24.1,66,19.25,9,,,,
2024-11-07T00:44:42+00:00,597,24.1,66,19.31,8,,,,
2024-11-07T00:44:59+00:00,598,24.1,66,19.25,8,,,,
2024-11-07T00:45:16+00:00,599,24.1,65,19.25,7,,,,
2024-11-07T00:45:33+00:00,600,24.1,65,19.25,8,,,,
2024-11-07T00:45:50+00:00,601,24.1,65,19.19,7,,,,
2024-11-07T00:46:06+00:00,602,24.1,65,19.19,8,,,,
2024-11-07T00:46:24+00:00,603,24.1,65,19.12,8,,,,
2024-11-07T00:46:40+00:00,604,24.1,65,19.19,8,,,,
2024-11-07T00:46:57+00:00,605,24.1,65,19.19,7,,,,
2024-11-07T00:51:04+00:00,606,24.1,66,19.5,0,,,,
2024-11-07T00:51:20+00:00,607,24.1,66,19.5,23,,,,
2024-11-07T00:51:37+00:00,608,24.1,66,19.44,19,,,,
2024-11-07T00:51:55+00:00,609,24.1,66,19.56,20,,,,
2024-11-07T00:52:11+00:00,610,24.1,65,19.56,20,,,,
2024-11-07T00:52:29+00:00,611,24.1,66,19.5,19,,,,
2024-11-07T00:52:46+00:00,612,24.1,65,19.56,19,,,,
2024-11-07T00:57:01+00:00,613,23.8,66,19.37,18,,,,
2024-11-07T01:01:41+00:00,614,24.1,68,19.69,36,,,,
2024-11-07T01:06:22+00:00,615,24.5,69,19.62,36,,,,
2024-11-07T01:10:57+00:00,616,24.5,69,19.62,36,,,,
2024-11-07T01:11:14+00:00,617,24.5,69,19.62,36,,,,
2024-11-07T01:11:30+00:00,618,24.5,68,19.69,36,,,,
2024-11-07T01:15:37+00:00,619,24.5,68,19.81,36,,,,
2024-11-07T01:20:26+00:00,620,24.5,71,19.87,33,,,,
2024-11-07T01:25:07+00:00,621,24.5,73,19.87,32,,,,
2024-11-07T01:25:24+00:00,622,24.5,73,19.94,32,,,,
2024-11-07T01:25:40+00:00,623,24.5,73,19.87,32,,,,
2024-11-07T01:25:58+00:00,624,24.5,73,19.94,33,,,,
2024-11-07T01:30:05+00:00,625,24.5,72,19.94,32,,,,
2024-11-07T01:30:22+00:00,626,24.5,72,19.94,32,,,,
2024-11-07T01:30:38+00:00,627,24.5,72,19.94,32,,,,
2024-11-07T01:30:56+00:00,628,24.5,71,19.94,32,,,,
2024-11-07T01:31:12+00:00,629,24.5,72,19.94,32,,,,
2024-11-07T01:31:30+00:00,630,24.5,72,19.94,32,,,,
2024-11-07T01:31:47+00:00,631,24.5,71,19.87,10,,,,
2024-11-07T01:32:05+00:00,632,24.5,72,19.94,40,,,,
2024-11-07T01:32:22+00:00,633,24.5,72,19.94,39,,,,
2024-11-07T01:32:38+00:00,634,24.5,72,19.87,38,,,,
2024-11-07T01:32:55+00:00,635,24.5,73,19.94,38,,,,
2024-11-07T01:36:56+00:00,636,24.1,69,19.87,35,,,,
2024-11-07T01:37:12+00:00,637,24.1,70,19.87,35,,,,
2024-11-07T01:37:29+00:00,638,24.1,70,19.81,35,,,,
2024-11-07T01:37:46+00:00,639,24.1,71,19.75,35,,,,
2024-11-07T01:38:02+00:00,640,24.1,72,19.81,35,,,,
2024-11-07T01:38:19+00:00,641,24.1,72,19.75,25,,,,
2024-11-07T01:42:11+00:00,642,24.1,72,19.56,19,,,,
2024-11-07T01:45:10+00:00,643,24.1,72,19.62,18,,,,
2024-11-07T01:45:26+00:00,644,24.1,71,19.62,17,,,,
2024-11-07T01:45:43+00:00,645,24.1,71,19.62,17,,,,
2024-11-07T01:45:59+00:00,646,24.1,70,19.62,17,,,,
2024-11-07T01:46:16+00:00,647,24.1,70,19.56,17,,,,
2024-11-07T01:46:33+00:00,648,24.1,70,19.56,17,,,,
2024-11-07T01:46:49+00:00,649,24.1,70,19.56,17,,,,
2024-11-07T01:47:06+00:00,650,24.1,70,19.56,17,,,,
2024-11-07T01:47:22+00:00,651,24.1,71,19.56,17,,,,
2024-11-07T01:47:38+00:00,652,24.1,71,19.56,17,,,,
2024-11-07T01:47:56+00:00,653,24.1,71,19.62,17,,,,
2024-11-07T01:48:14+00:00,654,24.1,70,19.56,17,,,,
2024-11-07T01:48:30+00:00,655,24.1,71,19.56,17,,,,
2024-11-07T01:48:48+00:00,656,24.1,71,19.56,17,,,,
2024-11-07T01:49:05+00:00,657,24.1,71,19.56,17,,,,
2024-11-07T01:49:22+00:00,658,24.1,71,19.56,17,,,,
2024-11-07T01:49:41+00:00,659,24.1,71,19.56,17,,,,
2024-11-07T01:49:58+00:00,660,24.1,71,19.56,16,,,,
2024-11-07T01:50:17+00:00,661,24.1,71,19.56,17,,,,
2024-11-07T01:50:36+00:00,662,24.1,71,19.56,16,,,,
2024-11-07T01:50:53+00:00,663,24.1,71,19.5,16,,,,
2024-11-07T01:51:10+00:00,664,24.1,71,19.56,17,,,,
2024-11-07T01:51:27+00:00,665,24.1,71,19.56,16,,,,
2024-11-07T01:51:43+00:00,666,24.1,72,19.56,16,,,,
2024-11-07T01:51:59+00:00,667,24.1,72,19.56,16,,,,
2024-11-07T01:52:16+00:00,668,24.1,73,19.56,16,,,,
2024-11-07T01:52:33+00:00,669,24.1,73,19.56,16,,,,
2024-11-07T01:52:49+00:00,670,24.1,73,19.56,16,,,,
2024-11-07T01:53:07+00:00,671,24.1,73,19.62,16,,,,
2024-11-07T01:53:25+00:00,672,24.1,73,19.56,16,,,,
2024-11-07T01:53:43+00:00,673,24.1,73,19.56,16,,,,
2024-11-07T01:54:00+00:00,674,24.1,73,19.56,16,,,,
2024-11-07T01:54:17+00:00,675,24.1,73,19.56,16,,,,
2024-11-07T01:54:35+00:00,676,24.1,73,19.56,16,,,,
2024-11-07T01:54:52+00:00,677,24.1,72,19.56,16,,,,
2024-11-07T01:55:08+00:00,678,24.1,72,19.87,47,,,,
2024-11-07T01:55:25+00:00,679,24.1,71,19.87,44,,,,
2024-11-07T01:55:42+00:00,680,24.1,71,20,44,,,,
2024-11-07T01:55:58+00:00,681,24.1,71,20,43,,,,
2024-11-07T01:56:15+00:00,682,24.1,71,20,42,,,,
2024-11-07T01:56:32+00:00,683,24.1,71,20.06,42,,,,
2024-11-07T01:56:48+00:00,684,24.1,72,20,42,,,,
2024-11-07T01:57:05+00:00,685,24.1,72,20.06,41,,,,
2024-11-07T01:57:21+00:00,686,24.1,73,20.12,41,,,,
2024-11-07T01:57:39+00:00,687,24.1,73,20.06,40,,,,
2024-11-07T01:57:56+00:00,688,24.1,73,20.06,40,,,,
2024-11-07T01:58:13+00:00,689,24.1,73,20.06,39,,,,
2024-11-07T01:58:29+00:00,690,24.1,73,20.12,40,,,,
2024-11-07T01:58:46+00:00,691,24.2,73,20.12,40,,,,
